entity,cycles,instructions,cache_misses,time_ns,original_data
1307,131200,196800,196,65600,"./perf_data.pl,prolog_fact,39,"prime_invariant(7, 19).""
1308,131300,196950,196,65650,"./perf_data.pl,prolog_fact,40,"harmonic_layer(7, 19).""
1309,131400,197100,197,65700,"./perf_data.pl,prolog_fact,67,"monster_prime(2).""
1310,131500,197250,197,65750,"./perf_data.pl,prolog_fact,68,"monster_prime(3).""
1311,131600,197400,197,65800,"./perf_data.pl,prolog_fact,69,"monster_prime(5).""
1312,131700,197550,197,65850,"./perf_data.pl,prolog_fact,70,"monster_prime(7).""
1313,131800,197700,197,65900,"./perf_data.pl,prolog_fact,71,"monster_prime(11).""
1314,131900,197850,197,65950,"./perf_data.pl,prolog_fact,72,"monster_prime(13).""
1315,132000,198000,198,66000,"./perf_data.pl,prolog_fact,73,"monster_prime(17).""
1316,132100,198150,198,66050,"./perf_data.pl,prolog_fact,74,"monster_prime(19).""
1317,132200,198300,198,66100,"./perf_data.pl,prolog_fact,75,"monster_prime(23).""
1318,132300,198450,198,66150,"./perf_data.pl,prolog_fact,76,"monster_prime(29).""
1319,132400,198600,198,66200,"./perf_data.pl,prolog_fact,77,"monster_prime(31).""
1320,132500,198750,198,66250,"./perf_data.pl,prolog_fact,78,"monster_prime(41).""
1321,132600,198900,198,66300,"./perf_data.pl,prolog_fact,79,"monster_prime(47).""
1322,132700,199050,199,66350,"./perf_data.pl,prolog_fact,80,"monster_prime(59).""
1323,132800,199200,199,66400,"./perf_data.pl,prolog_fact,81,"monster_prime(71).""
1324,132900,199350,199,66450,"./fail2llm.pl,prolog_fact,64,"encode_components([], []).""
1325,133000,199500,199,66500,"./self_hosting_prolog_tower.pl,prolog_fact,31,"eval(true, _).""
1326,133100,199650,199,66550,"./self_hosting_prolog_tower.pl,prolog_fact,36,"unify(X, X).""
1327,133200,199800,199,66600,"./self_hosting_prolog_tower.pl,prolog_fact,40,"clause_db([""
1328,133300,199950,199,66650,"./self_hosting_prolog_tower.pl,prolog_fact,57,"(* Prolog terms *)""
1329,133400,200100,200,66700,"./self_hosting_prolog_tower.pl,prolog_fact,63,"(* Prolog goals *)""
1330,133500,200250,200,66750,"./self_hosting_prolog_tower.pl,prolog_fact,70,"(* Environment: list of clauses *)""
1331,133600,200400,200,66800,"./self_hosting_prolog_tower.pl,prolog_fact,74,"(* Substitution *)""
1332,133700,200550,200,66850,"./self_hosting_prolog_tower.pl,prolog_fact,77,"(* Unification *)""
1333,133800,200700,200,66900,"./self_hosting_prolog_tower.pl,prolog_fact,106,"(* Prolog interpreter *)""
1334,133900,200850,200,66950,"./self_hosting_prolog_tower.pl,prolog_fact,134,"(* Example: factorial *)""
1335,134000,201000,201,67000,"./self_hosting_prolog_tower.pl,prolog_fact,146,"(* Correctness theorem *)""
1336,134100,201150,201,67050,"./project_expert.pl,prolog_fact,53,"index_file(_).  % Skip non-code files""
1337,134200,201300,201,67100,"./project_expert.pl,prolog_fact,85,"extract_functions(_, _, _).  % Default: no extraction""
1338,134300,201450,201,67150,"./project_expert.pl,prolog_fact,267,"take(_, List, List).""
1339,134400,201600,201,67200,"./oracle_git_history_mcts.pl,prolog_fact,35,"parse_commits([], _, _).""
1340,134500,201750,201,67250,"./godel_programs.pl,prolog_fact,13,"prime_feature(2, types, '""
1341,134600,201900,201,67300,"./godel_programs.pl,prolog_fact,21,"prime_feature(3, operators, '""
1342,134700,202050,202,67350,"./godel_programs.pl,prolog_fact,31,"prime_feature(5, variables, '""
1343,134800,202200,202,67400,"./godel_programs.pl,prolog_fact,41,"prime_feature(7, control, '""
1344,134900,202350,202,67450,"./godel_programs.pl,prolog_fact,52,"prime_feature(11, functions, '""
1345,135000,202500,202,67500,"./godel_programs.pl,prolog_fact,63,"prime_feature(13, pointers, '""
1346,135100,202650,202,67550,"./godel_programs.pl,prolog_fact,72,"prime_feature(17, structures, '""
1347,135200,202800,202,67600,"./godel_programs.pl,prolog_fact,86,"prime_feature(19, arrays, '""
1348,135300,202950,202,67650,"./godel_programs.pl,prolog_fact,95,"prime_feature(23, memory, '""
1349,135400,203100,203,67700,"./godel_programs.pl,prolog_fact,117,"multiply_list([], 1).""
1350,135500,203250,203,67750,"./godel_programs.pl,prolog_fact,153,"find_factor(N, _, N).""
1351,135600,203400,203,67800,"./godel_programs.pl,prolog_fact,155,"merge_code([], '').""
1352,135700,203550,203,67850,"./godel_programs.pl,prolog_fact,291,"emoji_prime(2, '🔴'). emoji_prime(3, '🟠'). emoji_prime(5, '🟡').""
1353,135800,203700,203,67900,"./godel_programs.pl,prolog_fact,292,"emoji_prime(7, '🟢'). emoji_prime(11, '🔵'). emoji_prime(13, '🟣').""
1354,135900,203850,203,67950,"./godel_programs.pl,prolog_fact,293,"emoji_prime(17, '🟤'). emoji_prime(19, '⚫'). emoji_prime(23, '⚪').""
1355,136000,204000,204,68000,"./bott_k_theory.pl,prolog_fact,17,"bott_period(8).""
1356,136100,204150,204,68050,"./bott_k_theory.pl,prolog_fact,88,"k_class(0, 'K⁰', 'Trivial bundle - identity').""
1357,136200,204300,204,68100,"./bott_k_theory.pl,prolog_fact,89,"k_class(1, 'K¹', 'Line bundle - Hopf fibration').""
1358,136300,204450,204,68150,"./bott_k_theory.pl,prolog_fact,90,"k_class(2, 'K²', 'Quaternionic - symplectic').""
1359,136400,204600,204,68200,"./bott_k_theory.pl,prolog_fact,91,"k_class(3, 'K³', 'Octonionic - exceptional').""
1360,136500,204750,204,68250,"./bott_k_theory.pl,prolog_fact,92,"k_class(4, 'K⁴', 'Real - orthogonal').""
1361,136600,204900,204,68300,"./bott_k_theory.pl,prolog_fact,93,"k_class(5, 'K⁵', 'Complex - unitary').""
1362,136700,205050,205,68350,"./bott_k_theory.pl,prolog_fact,94,"k_class(6, 'K⁶', 'Quaternionic dual').""
1363,136800,205200,205,68400,"./bott_k_theory.pl,prolog_fact,95,"k_class(7, 'K⁷', 'Octonionic dual').""
1364,136900,205350,205,68450,"./bott_k_theory.pl,prolog_fact,125,"sum_alternating([], 0).""
1365,137000,205500,205,68500,"./bott_k_theory.pl,prolog_fact,126,"sum_alternating([X], X).""
1366,137100,205650,205,68550,"./bott_k_theory.pl,prolog_fact,150,"homotopy_group(0, 'ℤ').""
1367,137200,205800,205,68600,"./bott_k_theory.pl,prolog_fact,151,"homotopy_group(1, 'ℤ/2ℤ').""
1368,137300,205950,205,68650,"./bott_k_theory.pl,prolog_fact,152,"homotopy_group(2, 'ℤ/2ℤ').""
1369,137400,206100,206,68700,"./bott_k_theory.pl,prolog_fact,153,"homotopy_group(3, 'ℤ/24ℤ').""
1370,137500,206250,206,68750,"./bott_k_theory.pl,prolog_fact,154,"homotopy_group(4, '0').""
1371,137600,206400,206,68800,"./bott_k_theory.pl,prolog_fact,155,"homotopy_group(5, '0').""
1372,137700,206550,206,68850,"./bott_k_theory.pl,prolog_fact,156,"homotopy_group(6, 'ℤ').""
1373,137800,206700,206,68900,"./bott_k_theory.pl,prolog_fact,157,"homotopy_group(7, 'ℤ/2ℤ').""
1374,137900,206850,206,68950,"./test_variations.pl,prolog_fact,12,"variation(2, 1, 'int only', '""
1375,138000,207000,207,69000,"./test_variations.pl,prolog_fact,16,"variation(2, 2, 'char only', '""
1376,138100,207150,207,69050,"./test_variations.pl,prolog_fact,20,"variation(2, 3, 'int + char', '""
1377,138200,207300,207,69100,"./test_variations.pl,prolog_fact,24,"variation(2, 4, 'multiple types', '""
1378,138300,207450,207,69150,"./test_variations.pl,prolog_fact,29,"variation(3, 1, 'add only', '""
1379,138400,207600,207,69200,"./test_variations.pl,prolog_fact,33,"variation(3, 2, 'multiply only', '""
1380,138500,207750,207,69250,"./test_variations.pl,prolog_fact,37,"variation(3, 3, 'add + multiply', '""
1381,138600,207900,207,69300,"./test_variations.pl,prolog_fact,41,"variation(3, 4, 'subtract', '""
1382,138700,208050,208,69350,"./test_variations.pl,prolog_fact,45,"variation(3, 5, 'divide', '""
1383,138800,208200,208,69400,"./test_variations.pl,prolog_fact,49,"variation(3, 6, 'add + subtract', '""
1384,138900,208350,208,69450,"./test_variations.pl,prolog_fact,53,"variation(3, 7, 'multiply + divide', '""
1385,139000,208500,208,69500,"./test_variations.pl,prolog_fact,57,"variation(3, 8, 'all operators', '""
1386,139100,208650,208,69550,"./test_variations.pl,prolog_fact,62,"variation(5, 1, 'single var', '""
1387,139200,208800,208,69600,"./test_variations.pl,prolog_fact,66,"variation(5, 2, 'two vars', '""
1388,139300,208950,208,69650,"./test_variations.pl,prolog_fact,70,"variation(5, 3, 'chain assignment', '""
1389,139400,209100,209,69700,"./test_variations.pl,prolog_fact,74,"variation(5, 4, 'multiple assign', '""
1390,139500,209250,209,69750,"./test_variations.pl,prolog_fact,79,"variation(7, 1, 'if only', '""
1391,139600,209400,209,69800,"./test_variations.pl,prolog_fact,83,"variation(7, 2, 'if-else', '""
1392,139700,209550,209,69850,"./test_variations.pl,prolog_fact,87,"variation(7, 3, 'nested if', '""
1393,139800,209700,209,69900,"./test_variations.pl,prolog_fact,91,"variation(7, 4, 'while loop', '""
1394,139900,209850,209,69950,"./test_variations.pl,prolog_fact,95,"variation(7, 5, 'for loop', '""
1395,140000,210000,210,70000,"./test_variations.pl,prolog_fact,99,"variation(7, 6, 'if + while', '""
1396,140100,210150,210,70050,"./test_variations.pl,prolog_fact,103,"variation(7, 7, 'nested loops', '""
1397,140200,210300,210,70100,"./test_variations.pl,prolog_fact,107,"variation(7, 8, 'complex control', '""
1398,140300,210450,210,70150,"./test_variations.pl,prolog_fact,112,"variation(11, 1, 'simple call', '""
1399,140400,210600,210,70200,"./test_variations.pl,prolog_fact,117,"variation(11, 2, 'with param', '""
1400,140500,210750,210,70250,"./test_variations.pl,prolog_fact,122,"variation(11, 3, 'multiple params', '""
1401,140600,210900,210,70300,"./test_variations.pl,prolog_fact,127,"variation(11, 4, 'recursive', '""
1402,140700,211050,211,70350,"./test_variations.pl,prolog_fact,327,"emoji_prime(2, '🔴'). emoji_prime(3, '🟠'). emoji_prime(5, '🟡').""
1403,140800,211200,211,70400,"./test_variations.pl,prolog_fact,328,"emoji_prime(7, '🟢'). emoji_prime(11, '🔵'). emoji_prime(13, '🟣').""
1404,140900,211350,211,70450,"./generate_hf_datasets.pl,prolog_fact,11,"monster_primes([2,3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71]).""
1405,141000,211500,211,70500,"./generate_hf_datasets.pl,prolog_fact,21,"prime_domain(2, types, "Foundation of computation").""
1406,141100,211650,211,70550,"./generate_hf_datasets.pl,prolog_fact,22,"prime_domain(3, operators, "Mathematical operations").""
1407,141200,211800,211,70600,"./generate_hf_datasets.pl,prolog_fact,23,"prime_domain(5, variables, "State and mutation").""
1408,141300,211950,211,70650,"./generate_hf_datasets.pl,prolog_fact,24,"prime_domain(7, control, "Branching and flow").""
1409,141400,212100,212,70700,"./generate_hf_datasets.pl,prolog_fact,25,"prime_domain(11, functions, "Abstraction and composition").""
1410,141500,212250,212,70750,"./generate_hf_datasets.pl,prolog_fact,26,"prime_domain(13, pointers, "Memory references").""
1411,141600,212400,212,70800,"./generate_hf_datasets.pl,prolog_fact,27,"prime_domain(17, structures, "Data organization").""
1412,141700,212550,212,70850,"./generate_hf_datasets.pl,prolog_fact,28,"prime_domain(19, arrays, "Collections and sequences").""
1413,141800,212700,212,70900,"./generate_hf_datasets.pl,prolog_fact,29,"prime_domain(23, memory, "Resource management").""
1414,141900,212850,212,70950,"./generate_hf_datasets.pl,prolog_fact,30,"prime_domain(29, optimization, "Performance tuning").""
1415,142000,213000,213,71000,"./generate_hf_datasets.pl,prolog_fact,31,"prime_domain(31, output, "Communication and I/O").""
1416,142100,213150,213,71050,"./generate_hf_datasets.pl,prolog_fact,32,"prime_domain(37, loops, "Iteration and repetition").""
1417,142200,213300,213,71100,"./generate_hf_datasets.pl,prolog_fact,33,"prime_domain(41, machine, "Low-level execution").""
1418,142300,213450,213,71150,"./generate_hf_datasets.pl,prolog_fact,34,"prime_domain(43, safety, "Correctness guarantees").""
1419,142400,213600,213,71200,"./generate_hf_datasets.pl,prolog_fact,35,"prime_domain(47, network, "Distributed systems").""
1420,142500,213750,213,71250,"./generate_hf_datasets.pl,prolog_fact,36,"prime_domain(53, generics, "Polymorphism").""
1421,142600,213900,213,71300,"./generate_hf_datasets.pl,prolog_fact,37,"prime_domain(59, macros, "Metaprogramming").""
1422,142700,214050,214,71350,"./generate_hf_datasets.pl,prolog_fact,38,"prime_domain(61, reflection, "Introspection").""
1423,142800,214200,214,71400,"./generate_hf_datasets.pl,prolog_fact,39,"prime_domain(67, metaprogramming, "Code generation").""
1424,142900,214350,214,71450,"./generate_hf_datasets.pl,prolog_fact,40,"prime_domain(71, universe, "Type theory and foundations").""
1425,143000,214500,214,71500,"./generate_hf_datasets.pl,prolog_fact,85,"get_code_flavor(2, "Rust: pub enum Type { Int, Bool, Char }").""
1426,143100,214650,214,71550,"./generate_hf_datasets.pl,prolog_fact,86,"get_code_flavor(3, "Prolog: operator(+, 3). operator(*, 5).").""
1427,143200,214800,214,71600,"./generate_hf_datasets.pl,prolog_fact,87,"get_code_flavor(5, "Lean4: def variable (α : Type) : Type := α").""
1428,143300,214950,214,71650,"./generate_hf_datasets.pl,prolog_fact,88,"get_code_flavor(7, "LLVM: br i1 %cond, label %then, label %else").""
1429,143400,215100,215,71700,"./generate_hf_datasets.pl,prolog_fact,89,"get_code_flavor(11, "Rust: fn map<F>(self, f: F) -> Self where F: Fn(T) -> U").""
1430,143500,215250,215,71750,"./generate_hf_datasets.pl,prolog_fact,90,"get_code_flavor(13, "C: int *ptr = &value; *ptr = 42;").""
1431,143600,215400,215,71800,"./generate_hf_datasets.pl,prolog_fact,91,"get_code_flavor(17, "Rust: struct Point { x: i32, y: i32 }").""
1432,143700,215550,215,71850,"./generate_hf_datasets.pl,prolog_fact,92,"get_code_flavor(19, "Prolog: array([1,2,3,4,5]).").""
1433,143800,215700,215,71900,"./generate_hf_datasets.pl,prolog_fact,93,"get_code_flavor(23, "Rust: Box::new(value) // heap allocation").""
1434,143900,215850,215,71950,"./generate_hf_datasets.pl,prolog_fact,94,"get_code_flavor(29, "LLVM: %opt = add nsw i32 %a, %b").""
1435,144000,216000,216,72000,"./generate_hf_datasets.pl,prolog_fact,95,"get_code_flavor(31, "Rust: println!("{}", value);").""
1436,144100,216150,216,72050,"./generate_hf_datasets.pl,prolog_fact,96,"get_code_flavor(37, "Rust: for item in collection { process(item); }").""
1437,144200,216300,216,72100,"./generate_hf_datasets.pl,prolog_fact,97,"get_code_flavor(41, "Assembly: mov rax, [rbp-8]").""
1438,144300,216450,216,72150,"./generate_hf_datasets.pl,prolog_fact,98,"get_code_flavor(43, "Rust: fn borrow<'a>(x: &'a T) -> &'a T").""
1439,144400,216600,216,72200,"./generate_hf_datasets.pl,prolog_fact,99,"get_code_flavor(47, "Rust: tokio::spawn(async { tcp_server().await })").""
1440,144500,216750,216,72250,"./generate_hf_datasets.pl,prolog_fact,100,"get_code_flavor(53, "Rust: impl<T: Clone> MyTrait for T").""
1441,144600,216900,216,72300,"./generate_hf_datasets.pl,prolog_fact,101,"get_code_flavor(59, "Rust: macro_rules! vec { ($($x:expr),*) => { ... } }").""
1442,144700,217050,217,72350,"./generate_hf_datasets.pl,prolog_fact,102,"get_code_flavor(61, "Rust: std::any::type_name::<T>()").""
1443,144800,217200,217,72400,"./generate_hf_datasets.pl,prolog_fact,104,"get_code_flavor(71, "Lean4: universe u; Type u : Type (u+1)").""
1444,144900,217350,217,72450,"./self_eigenvector.pl,prolog_fact,16,"emoji_prime(2, '🔴').   % Red - fundamental""
1445,145000,217500,217,72500,"./self_eigenvector.pl,prolog_fact,17,"emoji_prime(3, '🟠').   % Orange""
1446,145100,217650,217,72550,"./self_eigenvector.pl,prolog_fact,18,"emoji_prime(5, '🟡').   % Yellow""
1447,145200,217800,217,72600,"./self_eigenvector.pl,prolog_fact,19,"emoji_prime(7, '🟢').   % Green""
1448,145300,217950,217,72650,"./self_eigenvector.pl,prolog_fact,20,"emoji_prime(11, '🔵').  % Blue""
1449,145400,218100,218,72700,"./self_eigenvector.pl,prolog_fact,21,"emoji_prime(13, '🟣').  % Purple""
1450,145500,218250,218,72750,"./self_eigenvector.pl,prolog_fact,22,"emoji_prime(17, '🟤').  % Brown""
1451,145600,218400,218,72800,"./self_eigenvector.pl,prolog_fact,23,"emoji_prime(19, '⚫').  % Black""
1452,145700,218550,218,72850,"./self_eigenvector.pl,prolog_fact,24,"emoji_prime(23, '⚪').  % White""
1453,145800,218700,218,72900,"./self_eigenvector.pl,prolog_fact,25,"emoji_prime(29, '🔺').  % Triangle""
1454,145900,218850,218,72950,"./self_eigenvector.pl,prolog_fact,26,"emoji_prime(31, '🔻').  % Inverted triangle""
1455,146000,219000,219,73000,"./self_eigenvector.pl,prolog_fact,27,"emoji_prime(37, '🔶').  % Diamond""
1456,146100,219150,219,73050,"./self_eigenvector.pl,prolog_fact,28,"emoji_prime(41, '🔷').  % Blue diamond""
1457,146200,219300,219,73100,"./self_eigenvector.pl,prolog_fact,29,"emoji_prime(43, '🔸').  % Small diamond""
1458,146300,219450,219,73150,"./self_eigenvector.pl,prolog_fact,30,"emoji_prime(47, '🔹').  % Small blue diamond""
1459,146400,219600,219,73200,"./self_eigenvector.pl,prolog_fact,31,"emoji_prime(53, '⭐').  % Star""
1460,146500,219750,219,73250,"./self_eigenvector.pl,prolog_fact,32,"emoji_prime(59, '✨').  % Sparkles""
1461,146600,219900,219,73300,"./self_eigenvector.pl,prolog_fact,33,"emoji_prime(61, '💫').  % Dizzy""
1462,146700,220050,220,73350,"./self_eigenvector.pl,prolog_fact,34,"emoji_prime(67, '🌟').  % Glowing star""
1463,146800,220200,220,73400,"./self_eigenvector.pl,prolog_fact,35,"emoji_prime(71, '🍄').  % Mushroom (fixed point)""
1464,146900,220350,220,73450,"./self_eigenvector.pl,prolog_fact,88,"action_complexity(reading_self, 2).""
1465,147000,220500,220,73500,"./self_eigenvector.pl,prolog_fact,89,"action_complexity(read_content, 3).""
1466,147100,220650,220,73550,"./self_eigenvector.pl,prolog_fact,90,"action_complexity(analyzing, 5).""
1467,147200,220800,220,73600,"./self_eigenvector.pl,prolog_fact,91,"action_complexity(converging, 7).""
1468,147300,220950,220,73650,"./self_eigenvector.pl,prolog_fact,92,"action_complexity(fixed_point, 71).""
1469,147400,221100,221,73700,"./self_eigenvector.pl,prolog_fact,119,"prime_lattice([2,3,5,7,11,13,17,19,23,29,31,37,41,43,47,53,59,61,67,71]).""
1470,147500,221250,221,73750,"./self_eigenvector.pl,prolog_fact,123,"find_nearest_prime(_, [], 71). % Default to mushroom""
1471,147600,221400,221,73800,"./universal_coq_consumer.pl,prolog_fact,27,"translator(rust, coq, 'coq-of-rust', 'https://github.com/formal-land/coq-of-rust').""
1472,147700,221550,221,73850,"./universal_coq_consumer.pl,prolog_fact,30,"translator(ocaml, coq, 'coq-of-ocaml', 'https://github.com/formal-land/coq-of-ocaml').""
1473,147800,221700,221,73900,"./universal_coq_consumer.pl,prolog_fact,33,"translator(typescript, coq, 'coq-of-ts', 'https://github.com/formal-land/coq-of-ts').""
